year,is_challengeABS_overturned,original_isStrike_ump,sz_challenge_prob,sz_challenge_prob_gain,sz_challenge_prob_lost,chal_gained,chal_lost,player_at_bat,edge_dist_calc,batter_name,bat_side,bat_team_id,fld_team_id,is_strike3_removed,is_ball4_added,game_pk,play_id,game_date,pitcher,pitcher_name,fielder_2,catcher_name,challenging_player_id,pre_ball_count,pre_strike_count,event_inning,outs,bat_score,fld_score,strikeZoneTop,strikeZoneBottom,widthinches,plateX,plateZ,plate_X,plate_Z,is_challengeABS_reasonable_attempt,sz_challenge_runs,sz_challenge_overturned_runs,sz_challenge_lost_runs,id,player_team,opp_team,name,is_strikeout_overturn,is_walk_overturn,is_strikeout_overturn_against,is_strikeout_or_walk_overturn,is_walk_overturn_against,is_strikeout_or_walk_overturn_against,batter_name_flipped,catcher_name_flipped,pitcher_name_flipped,level,levelCode,player_team_abbr,opp_team_abbr,player_parent_team,opp_parent_team,bat_team_abbr,fld_team_abbr,against,team_summary_mode,player_play_key,challenge_team_id,challenge_team_abbr,challenge_team_name,challenge_side,challenger_name,bases,base_state,balls,strikes,inning,half,pitch_start_time,original_call,corrected_call,actual_call,wp_original_call,wp_overturned_call,wp_actual_call,wpa_if_overturned,direct_wpa,option_wpa_if_failed,option_wpa_proxy,total_xwpa,risk_adjusted_xwpa,breakeven_overturn_prob,challenge_losses_before,challenge_losses_after,challenge_loss_limit,remaining_challenge_losses_before,exhausted_after
2026,1,0,0.5781250511146792,0.5781250511146792,0,0.42187494888532084,0,701675,-2.9975469874149034,"Church, Nathan",L,138,146,0,0,823880,bc48aaa2-ca91-3a84-94c6-45569f5b15eb,2026-04-21T00:00:00.000Z,667463,"King, John",689414,"Hicks, Liam",689414,0,0,5,2,5,1,3.113,1.571,17,0.483691942203923,2.984037751048758,0.483691942203923,2.984037751048758,1,0.10803159119590144,0.10803159119590144,0,146,146,138,146,0,0,0,0,0,0,Nathan Church,Liam Hicks,John King,,Major League Baseball,MIA,STL,,,STL,MIA,False,catcher-for,146_bc48aaa2-ca91-3a84-94c6-45569f5b15eb,146,MIA,Miami Marlins,fielding,Liam Hicks,6,-2B3B,0,0,5,Top,2026-04-22T00:11:54.866Z,Ball,Strike,Strike,0.10219429015641625,0.1062567546718052,0.1062567546718052,0.0040624645153889555,0.0040624645153889555,-0.022600000000000002,0.0,0.0040624645153889555,0.0040624645153889555,0.8476335706684506,0,0,2,2,False
2026,0,1,0.23941996055641998,0,0.23941996055641998,0,0.76058003944358,682663,-0.21619749616817785,"Ramirez, Agustin",R,146,138,0,0,823880,f082a3f3-06ae-3693-85aa-e7c8daca0b63,2026-04-21T00:00:00.000Z,592773,"Stanek, Ryne",686780,"Pages, Pedro",682663,2,1,8,1,1,5,3.257,1.644,17,0.8111502086526519,2.5450868790588146,0.8111502086526519,2.5450868790588146,1,-0.226,0,0.226,146,146,138,146,0,0,0,0,0,0,Agustin Ramirez,Pedro Pages,Ryne Stanek,,Major League Baseball,MIA,STL,,,MIA,STL,False,batter-for,146_f082a3f3-06ae-3693-85aa-e7c8daca0b63,146,MIA,Miami Marlins,batting,Agustin Ramirez,3,1B2B-,2,1,8,Bot,2026-04-22T01:21:30.480Z,Strike,Ball,Strike,0.062383632577722344,0.10826974679814041,0.062383632577722344,0.04588611422041807,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.3299939010594671,0,1,2,2,False
2026,0,1,0.31576566041278625,0,0.31576566041278625,0,0.6842343395872137,681393,-1.3127647719770117,"Norby, Connor",R,146,138,0,0,823880,51746d71-3476-3453-bcb4-c431a7179479,2026-04-21T00:00:00.000Z,666277,"Soriano, George",686780,"Pages, Pedro",681393,1,2,8,2,3,5,3.113,1.571,17,0.7197696023352489,1.681884038027328,0.7197696023352489,1.681884038027328,1,-0.226,0,0.226,146,146,138,146,0,0,0,0,0,0,Connor Norby,Pedro Pages,George Soriano,,Major League Baseball,MIA,STL,,,MIA,STL,False,batter-for,146_51746d71-3476-3453-bcb4-c431a7179479,146,MIA,Miami Marlins,batting,Connor Norby,7,1B2B3B,1,2,8,Bot,2026-04-22T01:31:34.458Z,Strike,Ball,Strike,0.07472697139248127,0.17790296862458108,0.07472697139248127,0.1031759972320998,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.17968452246333821,1,2,2,1,True
2026,0,1,0.1874673009053297,0,0.1874673009053297,0,0.8125326990946703,682663,-1.9298172415573127,"Ramirez, Agustin",R,146,158,0,0,823881,1473cecf-6580-3789-8bdd-4150f89c63b6,2026-04-19T00:00:00.000Z,694819,"Misiorowski, Jacob",596142,"Sanchez, Gary",682663,0,2,3,1,3,0,3.257,1.644,17,0.6683485632035572,3.158578860888613,0.6683485632035572,3.158578860888613,1,-0.226,0,0.226,146,146,158,146,0,0,0,0,0,0,Agustin Ramirez,Gary Sanchez,Jacob Misiorowski,,Major League Baseball,MIA,MIL,,,MIA,MIL,False,batter-for,146_1473cecf-6580-3789-8bdd-4150f89c63b6,146,MIA,Miami Marlins,batting,Agustin Ramirez,3,1B2B-,0,2,3,Bot,2026-04-19T18:38:43.469Z,Strike,Ball,Strike,0.8377251164602325,0.8499593250948376,0.8377251164602325,0.012234208634605115,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.6487875248455806,0,1,2,2,False
2026,0,1,0.03866003361359438,0,0.03866003361359438,0,0.9613399663864056,682663,-0.9270660439344454,"Ramirez, Agustin",R,146,158,0,0,823881,373d882a-e4ab-3a52-ad5d-e37d1201d9fe,2026-04-19T00:00:00.000Z,692230,"Rodriguez, Carlos",596142,"Sanchez, Gary",682663,0,0,7,0,5,1,3.257,1.644,17,-0.6557527454941333,1.6004221703278703,-0.6557527454941333,1.6004221703278703,0,-0.226,0,0.226,146,146,158,146,0,0,0,0,0,0,Agustin Ramirez,Gary Sanchez,Carlos Rodriguez,,Major League Baseball,MIA,MIL,,,MIA,MIL,False,batter-for,146_373d882a-e4ab-3a52-ad5d-e37d1201d9fe,146,MIA,Miami Marlins,batting,Agustin Ramirez,1,1B--,0,0,7,Bot,2026-04-19T19:53:15.088Z,Strike,Ball,Strike,0.9747779150167968,0.9752961049116325,0.9747779150167968,0.0005181898948357633,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.9775851873700753,1,2,2,1,True
2026,0,1,0.35666320346553104,0,0.35666320346553104,0,0.643336796534469,650859,-0.7050153067141807,"Rengifo, Luis",L,158,146,0,0,823881,65111331-ed62-319f-afa5-722b483eed2c,2026-04-19T00:00:00.000Z,664126,"Fairbanks, Pete",689414,"Hicks, Liam",650859,0,2,9,0,3,5,3.087,1.558,17,-0.7704153911071516,2.342305329802642,-0.7704153911071516,2.342305329802642,1,-0.226,0,0.226,158,158,146,158,0,0,0,0,0,0,Luis Rengifo,Liam Hicks,Pete Fairbanks,,Major League Baseball,MIL,MIA,,,MIL,MIA,False,batter-for,158_65111331-ed62-319f-afa5-722b483eed2c,158,MIL,Milwaukee Brewers,batting,Luis Rengifo,0,---,0,2,9,Top,2026-04-19T20:32:07.769Z,Strike,Ball,Strike,0.03603709859941151,0.06028515570150666,0.03603709859941151,0.024248057102095148,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.4824106141850924,0,1,2,2,False
2026,1,0,0.14444739023362038,0.14444739023362038,0,0.8555526097663796,0,663604,-0.4977600865650871,"Lockridge, Brandon",R,158,146,0,0,823882,0e4881d8-77e0-39f4-aca8-4c9d17b7e5c3,2026-04-18T00:00:00.000Z,645261,"Alcantara, Sandy",689414,"Hicks, Liam",689414,0,1,2,2,0,0,3.226,1.628,17,0.31368206238792196,1.5486466738804239,0.31368206238792196,1.5486466738804239,1,0.15822220596928865,0.15822220596928865,0,146,146,158,146,0,0,0,0,0,0,Brandon Lockridge,Liam Hicks,Sandy Alcantara,,Major League Baseball,MIA,MIL,,,MIL,MIA,False,catcher-for,146_0e4881d8-77e0-39f4-aca8-4c9d17b7e5c3,146,MIA,Miami Marlins,fielding,Liam Hicks,3,1B2B-,0,1,2,Top,2026-04-18T20:29:31.705Z,Ball,Strike,Strike,0.5112192882828831,0.5201441283090011,0.5201441283090011,0.008924840026118042,0.008924840026118042,-0.022600000000000002,0.0,0.008924840026118042,0.008924840026118042,0.7168949939563882,0,0,2,2,False
2026,0,0,0.08233011778193781,0,0.08233011778193781,0,0.9176698822180622,687401,0.09155647005697531,"Ortiz, Joey",R,158,146,0,0,823882,80128b1a-83dc-3c9d-94bc-b650004f4e48,2026-04-18T00:00:00.000Z,645261,"Alcantara, Sandy",689414,"Hicks, Liam",689414,0,1,3,0,0,1,3.137,1.583,17,0.8367963725047479,1.9920333862628268,0.8367963725047479,1.9920333862628268,0,-0.226,0,0.226,146,146,158,146,0,0,0,0,0,0,Joey Ortiz,Liam Hicks,Sandy Alcantara,,Major League Baseball,MIA,MIL,,,MIL,MIA,False,catcher-for,146_80128b1a-83dc-3c9d-94bc-b650004f4e48,146,MIA,Miami Marlins,fielding,Liam Hicks,0,---,0,1,3,Top,2026-04-18T20:42:06.386Z,Ball,Strike,Ball,0.6150814469163395,0.6234711706338203,0.6150814469163395,0.008389723717480813,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.7292740072817009,0,1,2,2,False
2026,0,1,0.10285456151648152,0,0.10285456151648152,0,0.8971454384835185,669364,-0.2634733697380902,"Edwards, Xavier",L,146,158,0,0,823882,ab90ea1d-6650-36f8-b093-d0de27ea30b0,2026-04-18T00:00:00.000Z,605540,"Woodruff, Brandon",661388,"Contreras, William",669364,1,1,3,1,1,0,3.055,1.542,17,-0.5112931832838247,3.1538772191884927,-0.5112931832838247,3.1538772191884927,0,-0.226,0,0.226,146,146,158,146,0,0,0,0,0,0,Xavier Edwards,William Contreras,Brandon Woodruff,,Major League Baseball,MIA,MIL,,,MIA,MIL,False,batter-for,146_ab90ea1d-6650-36f8-b093-d0de27ea30b0,146,MIA,Miami Marlins,batting,Xavier Edwards,1,1B--,1,1,3,Bot,2026-04-18T20:56:41.065Z,Strike,Ball,Strike,0.6663069220778637,0.6775927590568259,0.6663069220778637,0.011285836978962238,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.6669453085674418,1,2,2,1,True
2026,0,1,0.09544095521229769,0,0.09544095521229769,0,0.9045590447877023,641343,-0.6253432178475116,"Bauers, Jake",L,158,146,0,0,823882,a8243663-f564-3e16-a223-cafde6cd3bf4,2026-04-18T00:00:00.000Z,645261,"Alcantara, Sandy",689414,"Hicks, Liam",641343,0,1,4,0,0,1,3.217,1.624,17,0.7770547318460406,2.973303988770601,0.7770547318460406,2.973303988770601,0,-0.226,0,0.226,158,158,146,158,0,0,0,0,0,0,Jake Bauers,Liam Hicks,Sandy Alcantara,,Major League Baseball,MIL,MIA,,,MIL,MIA,False,batter-for,158_a8243663-f564-3e16-a223-cafde6cd3bf4,158,MIL,Milwaukee Brewers,batting,Jake Bauers,0,---,0,1,4,Top,2026-04-18T21:04:14.619Z,Strike,Ball,Strike,0.36425690430909946,0.37342637761951164,0.36425690430909946,0.00916947331041218,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.7113747143108299,0,1,2,2,False
2026,1,0,0.28837530334901845,0.28837530334901845,0,0.7116246966509816,0,669364,-1.386361055681899,"Edwards, Xavier",L,146,158,0,0,823882,34952d5c-85b4-3d26-a1d6-c746b8371c8e,2026-04-18T00:00:00.000Z,663765,"Woodford, Jake",661388,"Contreras, William",661388,0,1,8,2,1,5,3.055,1.542,17,-0.6575072230325253,1.5366967546401584,-0.6575072230325253,1.5366967546401584,1,0.08003195899387883,0.08003195899387883,0,158,158,146,158,0,0,0,0,0,0,Xavier Edwards,William Contreras,Jake Woodford,,Major League Baseball,MIL,MIA,,,MIA,MIL,False,catcher-for,158_34952d5c-85b4-3d26-a1d6-c746b8371c8e,158,MIL,Milwaukee Brewers,fielding,William Contreras,1,1B--,0,1,8,Bot,2026-04-18T22:40:23.101Z,Ball,Strike,Strike,0.9739300026815539,0.9794525433841342,0.9794525433841342,0.005522540702580292,0.005522540702580292,-0.022600000000000002,0.0,0.005522540702580292,0.005522540702580292,0.8036258259527174,1,1,2,1,False
2026,0,0,0.1433860732698663,0,0.1433860732698663,0,0.8566139267301337,683357,0.8347522311691531,"Caissie, Owen",L,146,158,0,0,823882,462c8ed5-edaf-3e02-9c5f-eb3dd71e653b,2026-04-18T00:00:00.000Z,663765,"Woodford, Jake",661388,"Contreras, William",661388,1,0,9,1,1,5,3.369,1.7,17,-0.6639650661120511,1.5096039807359038,-0.6639650661120511,1.5096039807359038,0,-0.226,0,0.226,158,158,146,158,0,0,0,0,0,0,Owen Caissie,William Contreras,Jake Woodford,,Major League Baseball,MIL,MIA,,,MIA,MIL,False,catcher-for,158_462c8ed5-edaf-3e02-9c5f-eb3dd71e653b,158,MIL,Milwaukee Brewers,fielding,William Contreras,3,1B2B-,1,0,9,Bot,2026-04-18T22:57:34.155Z,Ball,Strike,Ball,0.9405771308807065,0.9630390050671235,0.9405771308807065,0.022461874186416986,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.5015326239318365,1,2,2,1,True
2026,0,0,0.10713161929772949,0,0.10713161929772949,0,0.8928683807022705,666152,0.39810994197552496,"Hamilton, David",L,158,146,0,0,823883,6b199de5-511a-3475-b761-6d5b233373e7,2026-04-17T00:00:00.000Z,676083,"Junk, Janson",682663,"Ramirez, Agustin",682663,1,0,4,2,3,0,3.135,1.582,17,0.862342495164627,2.491953514408652,0.862342495164627,2.491953514408652,0,-0.226,0,0.226,146,146,158,146,0,0,0,0,0,0,David Hamilton,Agustin Ramirez,Janson Junk,,Major League Baseball,MIA,MIL,,,MIL,MIA,False,catcher-for,146_6b199de5-511a-3475-b761-6d5b233373e7,146,MIA,Miami Marlins,fielding,Agustin Ramirez,6,-2B3B,1,0,4,Top,2026-04-18T00:14:14.832Z,Ball,Strike,Ball,0.1869653468406378,0.18778725188046394,0.1869653468406378,0.0008219050398261263,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.9649087024121832,0,1,2,2,False
2026,0,1,0.13594971336340372,0,0.13594971336340372,0,0.8640502866365962,681393,-0.8859977458128938,"Norby, Connor",R,146,158,0,0,823883,396cdbd7-0dab-3bd8-90ef-cc756b6d8153,2026-04-17T00:00:00.000Z,682842,"Uribe, Abner",661388,"Contreras, William",681393,1,1,9,0,4,4,3.113,1.571,17,-0.7173981293965239,1.5248822471257863,-0.7173981293965239,1.5248822471257863,0,-0.226,0,0.226,146,146,158,146,0,0,0,0,0,0,Connor Norby,William Contreras,Abner Uribe,,Major League Baseball,MIA,MIL,,,MIA,MIL,False,batter-for,146_396cdbd7-0dab-3bd8-90ef-cc756b6d8153,146,MIA,Miami Marlins,batting,Connor Norby,0,---,1,1,9,Bot,2026-04-18T02:00:11.168Z,Strike,Ball,Strike,0.6190997707862621,0.6464407418558897,0.6190997707862621,0.02734097106962763,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.4525342522573523,1,2,2,1,True
2026,1,0,0.14611826101768086,0.14611826101768086,0,0.8538817389823191,0,689414,-0.8968448275111793,"Hicks, Liam",L,146,158,0,0,823883,be0ec457-00e1-369c-8d2c-528e268061f0,2026-04-17T00:00:00.000Z,689441,"Crow, Coleman",661388,"Contreras, William",661388,0,0,2,0,0,0,3.086,1.557,17,0.35501313918787036,3.132096264374068,0.35501313918787036,3.132096264374068,1,0.07518640109802421,0.07518640109802421,0,158,158,146,158,0,0,0,0,0,0,Liam Hicks,William Contreras,Coleman Crow,,Major League Baseball,MIL,MIA,,,MIA,MIL,False,catcher-for,158_be0ec457-00e1-369c-8d2c-528e268061f0,158,MIL,Milwaukee Brewers,fielding,William Contreras,0,---,0,0,2,Bot,2026-04-17T23:38:48.191Z,Ball,Strike,Strike,0.4439505053793301,0.45386322483860325,0.45386322483860325,0.009912719459273134,0.009912719459273134,-0.022600000000000002,0.0,0.009912719459273134,0.009912719459273134,0.6951125705836375,0,0,2,2,False
2026,0,1,0.13850512840653853,0,0.13850512840653853,0,0.8614948715934615,596142,-1.161095843536259,"Sanchez, Gary",R,158,146,0,0,823883,3f080e4e-5d82-3d9d-860e-e61cfeb33a07,2026-04-17T00:00:00.000Z,663969,"Phillips, Tyler",682663,"Ramirez, Agustin",596142,2,1,7,2,4,3,3.311,1.671,17,-0.7324086797053118,1.9657039177405067,-0.7324086797053118,1.9657039177405067,0,-0.226,0,0.226,158,158,146,158,0,0,0,0,0,0,Gary Sanchez,Agustin Ramirez,Tyler Phillips,,Major League Baseball,MIL,MIA,,,MIL,MIA,False,batter-for,158_3f080e4e-5d82-3d9d-860e-e61cfeb33a07,158,MIL,Milwaukee Brewers,batting,Gary Sanchez,3,1B2B-,2,1,7,Top,2026-04-18T01:06:41.481Z,Strike,Ball,Strike,0.6770490486984985,0.6974473249442638,0.6770490486984985,0.02039827624576529,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.5256024653366372,0,1,2,2,False
2026,0,0,0.3401115319033035,0,0.3401115319033035,0,0.6598884680966965,669364,0.2194088559722207,"Edwards, Xavier",R,146,158,0,0,823883,694a2947-f104-3de2-bbbd-c5544997b106,2026-04-17T00:00:00.000Z,672582,"Zerpa, Angel",661388,"Contreras, William",661388,3,2,8,1,3,4,3.055,1.542,17,-0.847450737997685,1.6205895799956214,-0.847450737997685,1.6205895799956214,1,-0.226,0,0.226,158,158,146,158,0,0,0,0,0,0,Xavier Edwards,William Contreras,Angel Zerpa,,Major League Baseball,MIL,MIA,,,MIA,MIL,False,catcher-for,158_694a2947-f104-3de2-bbbd-c5544997b106,158,MIL,Milwaukee Brewers,fielding,William Contreras,0,---,3,2,8,Bot,2026-04-18T01:37:28.480Z,Ball,Strike,Ball,0.6860265584101264,0.8046966553310899,0.6860265584101264,0.11867009692096353,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.15997723858463858,1,2,2,1,True
2026,0,0,0.06173908895393007,0,0.06173908895393007,0,0.9382609110460699,682663,1.4986622983812499,"Ramirez, Agustin",R,146,158,0,0,823883,b7f633b6-ba93-3e1d-a188-8a40d5ea7ecb,2026-04-17T00:00:00.000Z,656730,"Megill, Trevor",661388,"Contreras, William",661388,0,1,10,1,4,7,3.257,1.644,17,0.5723275365941042,1.3982781418015624,0.5723275365941042,1.3982781418015624,0,-0.226,0,0.226,158,158,146,158,0,0,0,0,0,0,Agustin Ramirez,William Contreras,Trevor Megill,,Major League Baseball,MIL,MIA,,,MIA,MIL,False,catcher-for,158_b7f633b6-ba93-3e1d-a188-8a40d5ea7ecb,158,MIL,Milwaukee Brewers,fielding,William Contreras,4,--3B,0,1,10,Bot,2026-04-18T02:25:50.332Z,Ball,Strike,Ball,0.9672340577003443,0.9715380166176588,0.9672340577003443,0.004303958917314499,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.8400250710112179,0,1,1,1,True
2026,1,0,0.3405033251046715,0.3405033251046715,0,0.6594966748953285,0,669364,-1.3418780409332651,"Edwards, Xavier",L,146,113,0,0,823884,802276c5-fc60-3e9a-9da5-e4419c0aab6d,2026-04-09T00:00:00.000Z,695076,"Lowder, Rhett",664731,"Higgins, P.J.",664731,3,1,3,1,1,0,3.055,1.542,17,-0.3758744401846783,1.532989836744439,-0.3758744401846783,1.532989836744439,1,0.2237604159306752,0.2237604159306752,0,113,113,146,113,0,1,0,1,0,0,Xavier Edwards,P.J. Higgins,Rhett Lowder,,Major League Baseball,CIN,MIA,,,MIA,CIN,False,catcher-for,113_802276c5-fc60-3e9a-9da5-e4419c0aab6d,113,CIN,Cincinnati Reds,fielding,P.J. Higgins,0,---,3,1,3,Bot,2026-04-09T16:55:05.079Z,Ball,Strike,Strike,0.3279292027728997,0.3456775258539868,0.3456775258539868,0.017748323081087092,0.017748323081087092,-0.022600000000000002,0.0,0.017748323081087092,0.017748323081087092,0.5601224109012239,0,0,2,2,False
2026,0,0,0.06127249064958379,0,0.06127249064958379,0,0.9387275093504162,668715,0.7604977770853674,"Steer, Spencer",R,113,146,0,0,823884,ed090635-2d76-3d67-b4f2-22fb43186f72,2026-04-09T00:00:00.000Z,676974,"Meyer, Max",682663,"Ramirez, Agustin",682663,1,0,2,0,0,1,3.096,1.563,17,0.8925414809303802,1.5629865175392035,0.8925414809303802,1.5629865175392035,0,-0.226,0,0.226,146,146,113,146,0,0,0,0,0,0,Spencer Steer,Agustin Ramirez,Max Meyer,,Major League Baseball,MIA,CIN,,,CIN,MIA,False,catcher-for,146_ed090635-2d76-3d67-b4f2-22fb43186f72,146,MIA,Miami Marlins,fielding,Agustin Ramirez,0,---,1,0,2,Top,2026-04-09T16:30:52.496Z,Ball,Strike,Ball,0.5897631121397765,0.6062091020952249,0.5897631121397765,0.016445989955448437,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.5788046359123344,0,1,2,2,False
2026,1,1,0.06142908238106176,0.06142908238106176,0,0.9385709176189383,0,669364,0.8701554317509625,"Edwards, Xavier",L,146,113,0,0,823884,0d480bc5-bec7-3cb7-aed8-417c98d13380,2026-04-09T00:00:00.000Z,695076,"Lowder, Rhett",664731,"Higgins, P.J.",669364,0,0,5,0,4,1,3.055,1.542,17,-0.6161761209651118,3.248346285979247,-0.6161761209651118,3.248346285979247,1,0.07518640109802421,0.07518640109802421,0,146,146,113,146,0,0,0,0,0,0,Xavier Edwards,P.J. Higgins,Rhett Lowder,,Major League Baseball,MIA,CIN,,,MIA,CIN,False,batter-for,146_0d480bc5-bec7-3cb7-aed8-417c98d13380,146,MIA,Miami Marlins,batting,Xavier Edwards,0,---,0,0,5,Bot,2026-04-09T17:38:28.633Z,Strike,Ball,Ball,0.8839404713830471,0.8877590039908205,0.8877590039908205,0.0038185326077734283,0.0038185326077734283,-0.022600000000000002,0.0,0.0038185326077734283,0.0038185326077734283,0.8554600793137974,1,1,2,1,False
2026,1,0,0.21676148816536592,0.21676148816536592,0,0.7832385118346341,0,670770,-0.5797245393745456,"Friedl, TJ",L,113,146,0,0,823884,1590a4ee-af93-358a-9ac4-79d5987dba50,2026-04-09T00:00:00.000Z,663969,"Phillips, Tyler",682663,"Ramirez, Agustin",682663,0,0,9,0,1,8,3.044,1.536,17,-0.25102811509496936,3.116522955052121,-0.25102811509496936,3.116522955052121,1,0.17172194665515428,0.17172194665515428,0,146,146,113,146,0,0,0,0,0,0,TJ Friedl,Agustin Ramirez,Tyler Phillips,,Major League Baseball,MIA,CIN,,,CIN,MIA,False,catcher-for,146_1590a4ee-af93-358a-9ac4-79d5987dba50,146,MIA,Miami Marlins,fielding,Agustin Ramirez,3,1B2B-,0,0,9,Top,2026-04-09T18:45:47.567Z,Ball,Strike,Strike,0.989046307656345,0.9949619476029711,0.9949619476029711,0.005915639946626028,0.005915639946626028,-0.022600000000000002,0.0,0.005915639946626028,0.005915639946626028,0.7925475297872119,1,1,2,1,False
2026,0,0,0.08905927737108212,0,0.08905927737108212,0,0.9109407226289179,683357,1.1478732698315834,"Caissie, Owen",L,146,113,0,0,823885,580a9aff-b0da-381e-b780-1e3d17b47795,2026-04-08T00:00:00.000Z,683175,"Phillips, Connor",663886,"Stephenson, Tyler",663886,0,2,7,1,7,4,3.369,1.7,17,-0.31441804830670184,1.483510560847368,-0.31441804830670184,1.483510560847368,0,-0.226,0,0.226,113,113,146,113,0,0,0,0,0,0,Owen Caissie,Tyler Stephenson,Connor Phillips,,Major League Baseball,CIN,MIA,,,MIA,CIN,False,catcher-for,113_580a9aff-b0da-381e-b780-1e3d17b47795,113,CIN,Cincinnati Reds,fielding,Tyler Stephenson,0,---,0,2,7,Bot,2026-04-09T01:01:18.652Z,Ball,Strike,Ball,0.06424916261050531,0.06723113010329336,0.06424916261050531,0.0029819674927880485,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.8834347868814738,0,1,2,2,False
2026,1,1,0.4445835600924246,0.4445835600924246,0,0.5554164399075754,0,701398,3.6972714489779293,"Stewart, Sal",R,113,146,0,0,823885,f64b70e3-50bf-31d8-8ba4-ce01dc211e25,2026-04-08T00:00:00.000Z,669199,"Bachar, Lake",689414,"Hicks, Liam",701398,0,1,8,0,4,7,3.239,1.635,17,-0.1145648508666009,1.2060607125851726,-0.1145648508666009,1.2060607125851726,1,0.0828588345785532,0.0828588345785532,0,113,113,146,113,0,0,0,0,0,0,Sal Stewart,Liam Hicks,Lake Bachar,,Major League Baseball,CIN,MIA,,,CIN,MIA,False,batter-for,113_f64b70e3-50bf-31d8-8ba4-ce01dc211e25,113,CIN,Cincinnati Reds,batting,Sal Stewart,0,---,0,1,8,Top,2026-04-09T01:07:05.827Z,Strike,Ball,Ball,0.06077862302817486,0.0684821421930132,0.0684821421930132,0.007703519164838336,0.007703519164838336,-0.022600000000000002,0.0,0.007703519164838336,0.007703519164838336,0.7457879686205933,1,1,2,1,False
2026,0,1,0.4377439907389845,0,0.4377439907389845,0,0.5622560092610155,663993,-0.34711281192981525,"Lowe, Nathaniel",L,113,146,0,0,823885,b8d9b2ea-17d1-3474-a05a-b31a81e87789,2026-04-08T00:00:00.000Z,656848,"Petersen, Michael",689414,"Hicks, Liam",663993,0,2,9,0,4,7,3.367,1.699,17,0.7998898473182537,3.375021859530519,0.7998898473182537,3.375021859530519,1,-0.226,0,0.226,113,113,146,113,0,0,0,0,0,0,Nathaniel Lowe,Liam Hicks,Michael Petersen,,Major League Baseball,CIN,MIA,,,CIN,MIA,False,batter-for,113_b8d9b2ea-17d1-3474-a05a-b31a81e87789,113,CIN,Cincinnati Reds,batting,Nathaniel Lowe,3,1B2B-,0,2,9,Top,2026-04-09T01:27:46.857Z,Strike,Ball,Strike,0.08148296840079701,0.13276796665642923,0.08148296840079701,0.05128499825563222,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.3058807678631462,1,2,2,1,True
2026,0,1,0.1158365902401626,0,0.1158365902401626,0,0.8841634097598374,681393,-0.15680257594902192,"Norby, Connor",R,146,113,0,0,823885,3f0c31f5-a454-36d6-b400-245b61dbdac1,2026-04-08T00:00:00.000Z,663903,"Singer, Brady",663886,"Stephenson, Tyler",681393,0,1,1,1,2,2,3.113,1.571,17,0.7806360266893166,1.4910879939492534,0.7806360266893166,1.4910879939492534,0,-0.226,0,0.226,146,146,113,146,0,0,0,0,0,0,Connor Norby,Tyler Stephenson,Brady Singer,,Major League Baseball,MIA,CIN,,,MIA,CIN,False,batter-for,146_3f0c31f5-a454-36d6-b400-245b61dbdac1,146,MIA,Miami Marlins,batting,Connor Norby,1,1B--,0,1,1,Bot,2026-04-08T23:09:23.066Z,Strike,Ball,Strike,0.5393979336506172,0.5482668855649198,0.5393979336506172,0.008868951914302592,0.0,-0.022600000000000002,-0.022600000000000002,0.0,-0.022600000000000002,0.7181681824531415,0,1,2,2,False
