challenge_team_id,challenge_team_abbr,challenge_side,attempts,overturns,confirms,overturn_rate,direct_wpa,option_wpa_proxy,total_xwpa,risk_adjusted_xwpa,xwpa_per_challenge,risk_adjusted_per_challenge,wpa_if_overturned,savant_challenge_runs,strikeout_flips,walk_flips,exhausting_fails
145,CWS,batting,29,14,15,0.4827586206896552,0.3522860931143786,-0.339,0.3522860931143786,0.013286093114378561,0.012147796314288917,0.0004581411418751228,0.9024770101752511,-1.1564362214808148,2,1,6
116,DET,batting,37,17,20,0.4594594594594595,0.3509130702189418,-0.45200000000000007,0.3509130702189418,-0.10108692978105821,0.009484137032944373,-0.0027320791832718436,0.9150106283678944,-1.3868876535804766,7,4,6
147,NYY,batting,43,18,25,0.4186046511627907,0.33678309535325557,-0.5650000000000001,0.33678309535325557,-0.22821690464674446,0.007832165008215246,-0.0053073698755056855,0.7812423001617809,-3.0886192732408952,4,1,10
115,COL,batting,37,14,23,0.3783783783783784,0.33009423854960945,-0.5198,0.33009423854960945,-0.18970576145039056,0.0089214659067462,-0.0051271827419024476,0.9997668277367466,-2.1488637439406686,5,1,8
110,BAL,fielding,24,13,11,0.5416666666666666,0.3300652192696747,-0.24860000000000002,0.3300652192696747,0.08146521926967465,0.013752717469569778,0.003394384136236444,0.5886711787989971,0.4441454442499184,5,3,2
121,NYM,fielding,28,19,9,0.6785714285714286,0.3271673227511033,-0.20340000000000003,0.3271673227511033,0.12376732275110326,0.011684547241110831,0.0044202615268251165,0.4831649102228842,1.3661554102998508,5,2,1
141,TOR,batting,35,17,18,0.4857142857142857,0.32205926534770085,-0.40680000000000005,0.32205926534770085,-0.08474073465229917,0.009201693295648596,-0.0024211638472085477,0.527923894698056,-1.787241101259647,4,1,7
141,TOR,fielding,32,19,13,0.59375,0.3133684432352947,-0.2938,0.3133684432352947,0.019568443235294712,0.00979276385110296,0.0006115138511029598,0.6112918902700247,0.38096997831699153,7,2,4
135,SD,batting,21,11,10,0.5238095238095238,0.26528040491298494,-0.22600000000000003,0.26528040491298494,0.039280404912984936,0.012632400233951664,0.0018704954720469018,0.40133494772678746,0.2242816609041955,4,0,2
114,CLE,batting,31,11,20,0.3548387096774194,0.2622993095370138,-0.45200000000000007,0.2622993095370138,-0.18970069046298624,0.00846126804958109,-0.0061193771117092335,0.6408179406936785,-2.3093365915811805,4,2,4
